Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP
2024-07-19,金山办公,EQ,199.2,197.8,204.95,197.5,203.48,203.48,201.97666666666666
2024-07-22,金山办公,EQ,203.48,207.96,215.15,204.05,208.24,208.24,209.14666666666668
2024-07-23,金山办公,EQ,208.24,207.51,209.68,201.09,201.2,201.2,203.99
2024-07-24,金山办公,EQ,201.2,201.26,203.88,194.11,194.69,194.69,197.56000000000003
2024-07-25,金山办公,EQ,194.69,194.68,199.71,192.04,195.78,195.78,195.84333333333333
2024-07-26,金山办公,EQ,195.78,196.34,199.59,194.46,195.4,195.4,196.48333333333335
2024-07-29,金山办公,EQ,195.4,194.5,196.4,193.29,194.16,194.16,194.61666666666667
2024-07-30,金山办公,EQ,194.16,194.16,195.07,189.22,193.72,193.72,192.67
2024-07-31,金山办公,EQ,193.72,193.3,211.3,192.53,210.64,210.64,204.82333333333335
2024-08-01,金山办公,EQ,210.64,211.0,212.0,198.8,202.8,202.8,204.53333333333333
2024-08-02,金山办公,EQ,202.8,199.88,205.5,199.29,200.15,200.15,201.64666666666665
2024-08-05,金山办公,EQ,200.15,199.08,205.96,197.05,197.5,197.5,200.17
2024-08-06,金山办公,EQ,197.5,201.0,204.26,197.6,201.02,201.02,200.96
2024-08-07,金山办公,EQ,201.02,202.0,202.8,196.3,199.53,199.53,199.54333333333332
2024-08-08,金山办公,EQ,199.53,197.01,201.98,194.5,197.48,197.48,197.98666666666668
2024-08-09,金山办公,EQ,197.48,197.48,200.31,193.56,194.23,194.23,196.03333333333333
2024-08-12,金山办公,EQ,194.23,193.0,193.88,189.89,192.47,192.47,192.08
2024-08-13,金山办公,EQ,192.47,192.47,193.36,189.5,192.3,192.3,191.72000000000003
2024-08-14,金山办公,EQ,192.3,191.6,193.28,188.25,188.25,188.25,189.92666666666665
2024-08-15,金山办公,EQ,188.25,187.51,194.48,187.09,192.55,192.55,191.37333333333333
2024-08-16,金山办公,EQ,192.55,192.11,193.39,188.57,189.67,189.67,190.54333333333332
2024-08-19,金山办公,EQ,189.67,189.12,198.93,189.12,196.0,196.0,194.6833333333333
2024-08-20,金山办公,EQ,196.0,195.5,197.72,190.17,191.15,191.15,193.01333333333332
2024-08-21,金山办公,EQ,191.15,189.03,192.58,185.17,188.7,188.7,188.8166666666667
2024-08-22,金山办公,EQ,188.7,188.7,195.6,186.66,187.71,187.71,189.99
2024-08-23,金山办公,EQ,187.71,187.04,192.0,187.04,189.8,189.8,189.61333333333332
2024-08-26,金山办公,EQ,189.8,189.8,194.89,187.27,190.0,190.0,190.72
2024-08-27,金山办公,EQ,190.0,189.04,189.34,180.78,181.3,181.3,183.8066666666667
2024-08-28,金山办公,EQ,181.3,180.79,182.0,176.8,178.0,178.0,178.9333333333333
2024-08-29,金山办公,EQ,178.0,177.03,185.5,176.67,181.62,181.62,181.26333333333332
2024-08-30,金山办公,EQ,181.62,182.49,186.0,181.22,182.21,182.21,183.14333333333335
2024-09-02,金山办公,EQ,182.21,181.7,181.7,168.53,168.53,168.53,172.92
2024-09-03,金山办公,EQ,168.53,168.3,174.5,167.18,173.72,173.72,171.79999999999998
2024-09-04,金山办公,EQ,173.72,171.8,177.7,171.8,174.57,174.57,174.68999999999997
2024-09-05,金山办公,EQ,174.57,175.38,178.88,174.44,174.8,174.8,176.04
2024-09-06,金山办公,EQ,174.8,174.31,175.24,169.8,169.8,169.8,171.61333333333334
2024-09-09,金山办公,EQ,169.8,168.61,171.1,168.61,169.6,169.6,169.77
2024-09-10,金山办公,EQ,169.6,170.08,180.5,169.1,178.51,178.51,176.03666666666666
2024-09-11,金山办公,EQ,178.51,177.01,186.5,176.65,183.67,183.67,182.2733333333333
2024-09-12,金山办公,EQ,183.67,183.49,186.3,180.87,181.4,181.4,182.85666666666668
2024-09-13,金山办公,EQ,181.4,181.4,182.67,178.56,181.08,181.08,180.77
2024-09-18,金山办公,EQ,181.08,181.44,185.98,177.9,183.82,183.82,182.5666666666667
2024-09-19,金山办公,EQ,183.82,183.9,188.0,180.19,185.99,185.99,184.7266666666667
2024-09-20,金山办公,EQ,185.99,185.56,186.7,183.09,184.9,184.9,184.89666666666665
2024-09-23,金山办公,EQ,184.9,184.2,188.57,183.24,184.33,184.33,185.38
2024-09-24,金山办公,EQ,184.33,186.85,192.98,182.2,191.88,191.88,189.01999999999998
2024-09-25,金山办公,EQ,191.88,193.6,203.36,191.73,192.35,192.35,195.81333333333336
2024-09-26,金山办公,EQ,192.35,193.0,205.5,190.6,205.47,205.47,200.52333333333334
2024-09-27,金山办公,EQ,205.47,212.0,225.0,210.02,222.0,222.0,219.00666666666666
2024-09-30,金山办公,EQ,222.0,241.0,266.4,234.05,266.4,266.4,255.61666666666665
2024-10-08,金山办公,EQ,266.4,319.68,319.68,294.02,316.86,316.86,310.18666666666667
2024-10-09,金山办公,EQ,316.86,296.66,307.98,261.0,262.8,262.8,277.26
2024-10-10,金山办公,EQ,262.8,269.0,285.0,260.33,266.6,266.6,270.6433333333333
2024-10-11,金山办公,EQ,266.6,263.0,265.0,241.8,246.27,246.27,251.02333333333334
2024-10-14,金山办公,EQ,246.27,246.25,258.8,236.01,255.77,255.77,250.19333333333336
2024-10-15,金山办公,EQ,255.77,253.66,273.89,248.08,256.97,256.97,259.6466666666667
2024-10-16,金山办公,EQ,256.97,249.91,256.97,249.0,253.9,253.9,253.29
2024-10-17,金山办公,EQ,253.9,258.51,270.2,256.66,262.36,262.36,263.0733333333333
2024-10-18,金山办公,EQ,262.36,258.69,299.0,252.5,284.5,284.5,278.6666666666667
2024-10-21,金山办公,EQ,284.5,285.0,286.0,273.25,278.0,278.0,279.0833333333333
2024-10-22,金山办公,EQ,278.0,274.5,274.5,264.17,266.99,266.99,268.55333333333334
2024-10-23,金山办公,EQ,266.99,268.64,272.75,264.0,264.62,264.62,267.12333333333333
2024-10-24,金山办公,EQ,264.62,260.01,268.6,259.26,264.69,264.69,264.18333333333334
2024-10-25,金山办公,EQ,264.69,263.52,266.33,254.56,264.5,264.5,261.7966666666667
2024-10-28,金山办公,EQ,264.5,264.1,275.7,260.0,269.03,269.03,268.24333333333334
2024-10-29,金山办公,EQ,269.03,268.0,272.74,260.0,260.93,260.93,264.5566666666667
2024-10-30,金山办公,EQ,260.93,260.0,264.5,255.0,258.58,258.58,259.35999999999996
2024-10-31,金山办公,EQ,258.58,258.58,266.5,254.91,257.53,257.53,259.64666666666665
2024-11-01,金山办公,EQ,257.53,257.26,259.4,248.16,248.16,248.16,251.90666666666664
2024-11-04,金山办公,EQ,248.16,248.98,252.9,245.0,252.49,252.49,250.13
2024-11-05,金山办公,EQ,252.49,252.99,276.99,250.05,276.04,276.04,267.6933333333333
2024-11-06,金山办公,EQ,276.04,274.98,279.33,268.51,269.98,269.98,272.6066666666666
2024-11-07,金山办公,EQ,269.98,269.0,285.0,266.34,282.5,282.5,277.94666666666666
2024-11-08,金山办公,EQ,282.5,285.0,296.37,282.0,282.32,282.32,286.8966666666667
2024-11-11,金山办公,EQ,282.32,283.02,309.89,283.02,296.9,296.9,296.6033333333333
2024-11-12,金山办公,EQ,296.9,299.64,301.88,281.0,284.09,284.09,288.99
2024-11-13,金山办公,EQ,284.09,281.0,326.0,281.0,313.0,313.0,306.6666666666667
2024-11-14,金山办公,EQ,313.0,312.49,329.5,300.68,303.0,303.0,311.06
2024-11-15,金山办公,EQ,303.0,300.02,315.2,286.0,287.88,287.88,296.36
2024-11-18,金山办公,EQ,287.88,290.0,292.9,267.3,272.24,272.24,277.48
2024-11-19,金山办公,EQ,272.24,274.3,282.0,268.0,278.99,278.99,276.33
2024-11-20,金山办公,EQ,278.99,278.0,294.8,277.0,288.07,288.07,286.6233333333333
2024-11-21,金山办公,EQ,288.07,294.5,321.78,289.5,313.11,313.11,308.13
2024-11-22,金山办公,EQ,313.11,308.96,330.0,305.0,305.5,305.5,313.5
2024-11-25,金山办公,EQ,305.5,313.0,316.6,285.05,293.72,293.72,298.4566666666667
2024-11-26,金山办公,EQ,293.72,288.0,296.65,283.0,285.62,285.62,288.42333333333335
2024-11-27,金山办公,EQ,285.62,283.0,302.11,273.38,300.5,300.5,291.99666666666667
2024-11-28,金山办公,EQ,300.5,295.6,309.79,294.95,295.2,295.2,299.98
2024-11-29,金山办公,EQ,295.2,294.0,303.0,290.0,294.74,294.74,295.91333333333336
2024-12-02,金山办公,EQ,294.74,294.07,304.64,289.38,294.69,294.69,296.2366666666667
2024-12-03,金山办公,EQ,294.69,294.96,297.91,287.0,290.4,290.4,291.77000000000004
2024-12-04,金山办公,EQ,290.4,290.4,296.45,284.81,287.3,287.3,289.52
2024-12-05,金山办公,EQ,287.3,290.5,306.68,290.5,302.0,302.0,299.7266666666667
2024-12-06,金山办公,EQ,302.0,308.9,311.27,296.0,300.03,300.03,302.43333333333334
2024-12-09,金山办公,EQ,300.03,303.0,315.0,298.59,312.6,312.6,308.72999999999996
2024-12-10,金山办公,EQ,312.6,327.0,342.48,313.77,319.24,319.24,325.16333333333336
2024-12-11,金山办公,EQ,319.24,317.64,335.0,314.0,333.01,333.01,327.33666666666664
2024-12-12,金山办公,EQ,333.01,330.0,334.7,316.89,322.5,322.5,324.69666666666666
2024-12-13,金山办公,EQ,322.5,318.37,326.98,311.77,313.81,313.81,317.52
2024-12-16,金山办公,EQ,313.81,316.0,316.89,306.46,310.6,310.6,311.31666666666666
2024-12-17,金山办公,EQ,310.6,309.43,318.68,308.2,310.14,310.14,312.34
2024-12-18,金山办公,EQ,310.14,311.74,316.5,305.03,313.98,313.98,311.83666666666664
2024-12-19,金山办公,EQ,313.98,310.04,318.0,306.35,309.16,309.16,311.17
2024-12-20,金山办公,EQ,309.16,306.0,312.22,301.01,303.1,303.1,305.4433333333333
2024-12-23,金山办公,EQ,303.1,304.0,305.18,291.77,292.35,292.35,296.43333333333334
2024-12-24,金山办公,EQ,292.35,292.5,295.89,289.5,295.5,295.5,293.63
2024-12-25,金山办公,EQ,295.5,294.59,296.88,285.5,288.33,288.33,290.2366666666667
2024-12-26,金山办公,EQ,288.33,289.0,307.7,286.65,298.7,298.7,297.68333333333334
2024-12-27,金山办公,EQ,298.7,298.7,311.9,297.8,304.16,304.16,304.62000000000006
2024-12-30,金山办公,EQ,304.16,301.5,303.99,293.97,295.4,295.4,297.7866666666667
2024-12-31,金山办公,EQ,295.4,295.99,296.99,286.0,286.39,286.39,289.79333333333335
2025-01-02,金山办公,EQ,286.39,285.0,286.0,264.2,266.66,266.66,272.2866666666667
2025-01-03,金山办公,EQ,266.66,266.66,269.2,261.61,261.68,261.68,264.16333333333336
2025-01-06,金山办公,EQ,261.68,261.69,263.8,254.83,257.65,257.65,258.76
2025-01-07,金山办公,EQ,257.65,258.69,261.24,256.56,261.24,261.24,259.68
